0.0000e+00,-2.5292e-03
9.9408e-02,3.1779e-03
1.9882e-01,6.9958e-04
2.9822e-01,-4.7588e-03
3.9763e-01,-9.1622e-03
4.9704e-01,-1.2271e-02
5.9645e-01,-1.4565e-02
6.9585e-01,-1.6275e-02
7.9526e-01,-1.7433e-02
8.9467e-01,-1.8053e-02
9.9408e-01,-1.8081e-02
1.1929e+00,-1.6132e-02
1.3917e+00,-1.3963e-02
1.5905e+00,-1.1555e-02
1.7893e+00,-8.9432e-03
1.9882e+00,-6.3771e-03
2.1870e+00,-5.3768e-03
2.3858e+00,-5.3699e-03
2.5846e+00,-5.9645e-03
2.7834e+00,-6.3568e-03
2.9822e+00,-6.1657e-03
3.1810e+00,-7.3524e-03
3.3799e+00,-5.6192e-03
3.5787e+00,-4.0919e-03
3.7775e+00,-2.9996e-03
3.9763e+00,-2.3559e-03
4.1751e+00,-1.9157e-03
4.3739e+00,-9.7244e-04
4.5727e+00,-1.5299e-03
4.7716e+00,-9.5181e-04
4.9704e+00,-6.2341e-04
5.1692e+00,-4.0427e-04
5.3680e+00,2.8805e-06
5.5668e+00,3.0298e-04
5.7656e+00,8.6907e-04
5.9645e+00,1.2783e-03
6.1633e+00,1.1835e-03
6.3621e+00,1.0824e-03
6.5609e+00,1.0124e-03
6.7597e+00,9.4686e-04
6.9585e+00,1.0344e-03
7.1573e+00,1.8254e-03
7.3562e+00,1.0919e-03
7.5550e+00,1.7615e-03
7.7538e+00,2.1267e-03
