0.0000e+00,0.0000e+00
4.0000e-02,1.5440e-03
8.0000e-02,-3.2614e-02
1.2000e-01,1.9845e-04
1.6000e-01,-5.4922e-06
2.0000e-01,4.2452e-06
2.4000e-01,-2.2633e-05
2.8000e-01,1.4885e-03
3.2000e-01,-1.6874e-05
3.6000e-01,7.0733e-03
4.0000e-01,1.7304e-02
4.8000e-01,1.1092e-05
5.6000e-01,-2.1277e-05
6.4000e-01,-3.0941e-05
7.2000e-01,-1.5316e-03
8.0000e-01,-3.3571e-04
8.8000e-01,2.1905e-05
9.6000e-01,-1.8744e-06
1.0400e+00,-2.7946e-04
1.1200e+00,-3.7728e-04
1.2000e+00,-4.1473e-04
1.2800e+00,-4.2946e-04
1.3000e+00,-4.6356e-04
1.8000e+00,-7.5036e-04
2.3000e+00,-2.2326e-03
2.8000e+00,-9.4348e-03
3.3000e+00,-2.3432e-02
3.8000e+00,-5.5922e-02
