0.0000e+00,-8.4451e-03
1.4010e-01,-3.1575e-02
2.8019e-01,-5.8582e-02
4.2029e-01,-7.6497e-02
5.6038e-01,-8.4908e-02
7.0048e-01,-9.1039e-02
8.4057e-01,-9.2656e-02
9.8067e-01,-9.4623e-02
1.1208e+00,-9.9035e-02
1.2609e+00,-9.9874e-02
1.4010e+00,-9.8892e-02
1.5410e+00,-9.8893e-02
1.6811e+00,-9.9437e-02
1.8212e+00,-1.0371e-01
1.9613e+00,-1.0409e-01
2.1014e+00,-1.0469e-01
2.2415e+00,-1.0575e-01
2.3816e+00,-1.0969e-01
2.5217e+00,-1.1041e-01
2.6618e+00,-1.1077e-01
2.8019e+00,-1.1659e-01
2.9420e+00,-1.0734e-01
3.0821e+00,-1.1079e-01
3.2222e+00,-1.1346e-01
3.3623e+00,-1.1048e-01
3.5024e+00,-1.1478e-01
3.6425e+00,-1.1566e-01
3.7826e+00,-1.1553e-01
3.9227e+00,-1.1556e-01
4.0628e+00,-1.2495e-01
4.2029e+00,-1.1196e-01
4.3430e+00,-1.0943e-01
4.4830e+00,-1.0826e-01
4.6231e+00,-1.1105e-01
4.7632e+00,-1.0518e-01
4.9033e+00,-1.0402e-01
5.0434e+00,-1.0712e-01
5.1835e+00,-1.0120e-01
5.3236e+00,-9.9699e-02
5.4637e+00,-9.9326e-02
