-5.9645e+00,2.4306e-03
-5.7656e+00,2.6474e-03
-5.5668e+00,2.9577e-03
-5.3680e+00,3.4282e-03
-5.1692e+00,4.1194e-03
-4.9704e+00,4.9645e-03
-4.7716e+00,5.7569e-03
-4.5727e+00,6.4417e-03
-4.3739e+00,7.1367e-03
-4.1751e+00,7.9852e-03
-3.9763e+00,9.1372e-03
-3.7775e+00,1.0791e-02
-3.5787e+00,1.3247e-02
-3.3799e+00,1.6969e-02
-3.1810e+00,2.2603e-02
-2.9822e+00,3.0664e-02
-2.7834e+00,4.0049e-02
-2.5846e+00,4.6030e-02
-2.3858e+00,4.4535e-02
-2.1870e+00,3.8758e-02
-1.9882e+00,3.2597e-02
-1.7893e+00,2.6154e-02
-1.5905e+00,2.0142e-02
-1.3917e+00,1.5580e-02
-1.1929e+00,1.2451e-02
-9.9408e-01,1.0336e-02
-7.9526e-01,8.8687e-03
-5.9645e-01,7.7989e-03
-3.9763e-01,6.9709e-03
-1.9882e-01,6.2918e-03
0.0000e+00,5.7093e-03
1.9882e-01,5.1961e-03
3.9763e-01,4.7384e-03
5.9645e-01,4.3287e-03
7.9526e-01,3.9620e-03
9.9408e-01,3.6340e-03
1.1929e+00,3.3401e-03
1.3917e+00,3.0761e-03
1.5905e+00,2.8386e-03
1.7893e+00,2.6247e-03
1.9882e+00,2.4321e-03
2.1870e+00,2.2594e-03
2.3858e+00,2.1064e-03
2.5846e+00,1.9752e-03
2.7834e+00,1.8725e-03
2.9822e+00,1.8119e-03
3.1810e+00,1.8110e-03
3.3799e+00,1.8800e-03
3.5787e+00,1.9853e-03
3.7775e+00,2.0370e-03
3.9763e+00,2.0010e-03
4.1751e+00,1.9186e-03
4.3739e+00,1.8262e-03
4.5727e+00,1.7378e-03
4.7716e+00,1.6559e-03
4.9704e+00,1.5798e-03
5.1692e+00,1.5082e-03
5.3680e+00,1.4400e-03
5.5668e+00,1.3743e-03
5.7656e+00,1.3111e-03
