0.0000e+00,-1.5594e-02
1.4010e-01,-3.0859e-02
2.8019e-01,-5.7126e-02
4.2029e-01,-7.7631e-02
5.6038e-01,-9.0085e-02
7.0048e-01,-9.2008e-02
8.4057e-01,-9.2976e-02
9.8067e-01,-9.5580e-02
1.1208e+00,-9.2387e-02
1.2609e+00,-9.8861e-02
1.4010e+00,-9.7267e-02
1.5410e+00,-9.8737e-02
1.6811e+00,-9.7146e-02
1.8212e+00,-1.0428e-01
1.9613e+00,-1.0506e-01
2.1014e+00,-1.0489e-01
2.2415e+00,-1.0678e-01
2.3816e+00,-1.0711e-01
2.5217e+00,-1.1055e-01
2.6618e+00,-1.1071e-01
2.8019e+00,-1.1010e-01
2.9420e+00,-1.1050e-01
3.0821e+00,-1.1047e-01
3.2222e+00,-1.1322e-01
3.3623e+00,-1.1171e-01
3.5024e+00,-1.1749e-01
3.6425e+00,-1.1614e-01
3.7826e+00,-1.1464e-01
3.9227e+00,-1.1562e-01
4.0628e+00,-1.2511e-01
4.2029e+00,-1.1188e-01
4.3430e+00,-1.0925e-01
4.4830e+00,-1.0837e-01
4.6231e+00,-1.1260e-01
4.7632e+00,-1.0529e-01
4.9033e+00,-1.0477e-01
5.0434e+00,-1.0466e-01
5.1835e+00,-1.0128e-01
5.3236e+00,-1.0123e-01
5.4637e+00,-9.9956e-02
