0.0000e+00,2.6636e-05
5.0000e-01,-3.0455e-05
1.0000e+00,-2.7811e-05
1.5000e+00,-2.3323e-05
2.0000e+00,-7.4818e-05
2.5000e+00,-1.0054e-04
3.0000e+00,-1.4017e-04
3.5000e+00,-1.5489e-04
4.0000e+00,-1.7093e-04
4.5000e+00,-1.8347e-04
5.0000e+00,-1.9343e-04
5.5000e+00,-2.1218e-04
6.0000e+00,-2.1406e-04
6.5000e+00,-2.2752e-04
7.0000e+00,-2.4301e-04
7.5000e+00,-2.0450e-04
8.0000e+00,-2.4882e-04
8.5000e+00,-2.4868e-04
9.0000e+00,-2.2530e-04
9.5000e+00,-1.7195e-04
1.0000e+01,-1.7634e-04
1.0500e+01,-1.7931e-04
1.1000e+01,-1.7813e-04
1.1500e+01,-1.5412e-04
1.2000e+01,-1.5204e-04
1.2500e+01,-1.3524e-04
1.3000e+01,-1.2587e-04
1.3500e+01,-1.2124e-04
1.4000e+01,-1.1315e-04
1.4500e+01,-1.1405e-04
