0.0000e+00,0.0000e+00
7.0048e-02,8.5971e-04
1.4010e-01,-8.3309e-04
2.1014e-01,-2.8225e-03
2.8019e-01,-4.6194e-03
3.5024e-01,-6.0478e-03
4.2029e-01,-7.6019e-03
4.9033e-01,-9.0626e-03
5.6038e-01,-1.0538e-02
6.3043e-01,-1.1893e-02
7.0048e-01,-1.3134e-02
7.7052e-01,-1.4347e-02
8.4057e-01,-1.5339e-02
9.1062e-01,-1.6173e-02
9.8067e-01,-1.6907e-02
1.0507e+00,-1.7366e-02
1.1208e+00,-1.7623e-02
1.1908e+00,-1.7653e-02
1.2609e+00,-1.7448e-02
1.3309e+00,-1.6913e-02
1.4010e+00,-1.6019e-02
1.4710e+00,-1.3913e-02
1.5410e+00,-1.3254e-02
1.6111e+00,-1.4007e-02
1.6811e+00,-1.2796e-02
1.7512e+00,-1.1443e-02
1.8212e+00,-1.0440e-02
1.8913e+00,-9.4984e-03
1.9613e+00,-8.7305e-03
2.0314e+00,-8.0490e-03
2.1014e+00,-7.4560e-03
2.1715e+00,-6.9385e-03
2.2415e+00,-6.4524e-03
2.3116e+00,-6.0501e-03
2.3816e+00,-5.6770e-03
2.4517e+00,-5.3590e-03
2.5217e+00,-5.0680e-03
2.5918e+00,-4.8045e-03
2.6618e+00,-4.4854e-03
2.7319e+00,-4.7777e-03
2.8019e+00,-4.5292e-03
2.8720e+00,-4.5892e-03
2.9420e+00,-4.5022e-03
3.0120e+00,-4.2808e-03
3.0821e+00,-4.1635e-03
3.1521e+00,-3.9418e-03
3.2222e+00,-3.7618e-03
3.2922e+00,-3.5843e-03
3.3623e+00,-3.4049e-03
3.4323e+00,-3.1992e-03
3.5024e+00,-2.9677e-03
3.5724e+00,-2.7141e-03
3.6425e+00,-2.4462e-03
3.7125e+00,-2.1903e-03
3.7826e+00,-1.9511e-03
3.8526e+00,-1.7321e-03
3.9227e+00,-1.5403e-03
3.9927e+00,-1.3739e-03
4.0628e+00,-1.2155e-03
4.1328e+00,-1.0642e-03
4.2029e+00,-8.7228e-04
4.2729e+00,-7.6540e-04
4.3430e+00,-8.6970e-04
4.4130e+00,-2.8246e-05
4.4830e+00,-7.2155e-04
4.5531e+00,-6.8270e-04
4.6231e+00,-3.4539e-04
4.6932e+00,1.5193e-05
4.7632e+00,-3.4123e-04
4.8333e+00,-1.7957e-04
4.9033e+00,-5.7403e-05
4.9734e+00,3.7187e-05
5.0434e+00,1.8605e-04
5.1135e+00,2.8910e-04
5.1835e+00,3.4074e-04
5.2536e+00,3.9090e-04
5.3236e+00,4.1081e-04
5.3937e+00,4.1082e-04
5.4637e+00,4.0610e-04
5.5338e+00,3.7938e-04
