0.0000e+00,2.8461e-03
2.8019e-01,7.2368e-04
5.6038e-01,3.1328e-05
8.4057e-01,-6.8126e-04
1.1208e+00,-1.6972e-03
1.4010e+00,-1.5811e-03
1.6811e+00,-2.8889e-03
1.9613e+00,-4.6134e-03
2.2415e+00,-5.6055e-03
2.5217e+00,-6.1446e-03
2.8019e+00,-3.6779e-03
3.0821e+00,-6.7928e-03
3.3623e+00,-5.6752e-03
3.6425e+00,-4.1595e-03
3.9227e+00,-3.1265e-03
4.2029e+00,-3.3392e-03
4.4830e+00,3.8472e-03
4.7632e+00,-3.3803e-03
5.0434e+00,-2.8113e-05
5.3236e+00,3.5219e-03
