0.0000e+00,8.9103e-03
2.1103e-02,-4.0392e-03
4.0788e-02,-2.1930e-03
6.0420e-02,-1.9512e-03
8.0098e-02,-1.2325e-03
9.9557e-02,1.8613e-04
1.2030e-01,1.1014e-03
1.3994e-01,1.4678e-03
1.6010e-01,1.4326e-03
1.8060e-01,1.2729e-03
1.9992e-01,1.0229e-03
2.1963e-01,9.0772e-04
2.3969e-01,6.9511e-04
2.5930e-01,4.7406e-04
2.7971e-01,2.0465e-04
2.9950e-01,3.0605e-05
3.1988e-01,-1.6857e-04
3.4015e-01,-3.8226e-04
3.5984e-01,-5.2113e-04
3.7973e-01,-7.1730e-04
4.0046e-01,-8.6046e-04
4.2022e-01,-1.0249e-03
4.4016e-01,-1.1623e-03
4.6024e-01,-1.3418e-03
4.8037e-01,-1.4240e-03
5.0028e-01,-1.5049e-03
5.2017e-01,-1.6493e-03
5.4006e-01,-1.7385e-03
5.6007e-01,-1.8251e-03
5.7942e-01,-1.8746e-03
6.0036e-01,-1.9395e-03
6.1946e-01,-1.9712e-03
6.3990e-01,-2.0592e-03
6.5978e-01,-2.1464e-03
6.7984e-01,-2.2322e-03
7.0006e-01,-2.3316e-03
9.4997e-01,-1.6111e-03
1.2000e+00,-2.2886e-04
1.4495e+00,-3.7259e-03
1.7000e+00,-2.0029e-03
1.9505e+00,1.5096e-03
2.1993e+00,1.4168e-03
2.4500e+00,6.4039e-04
2.6996e+00,1.4377e-03
2.9501e+00,-1.4571e-03
3.2001e+00,-1.1460e-03
3.4496e+00,-7.2940e-04
3.7000e+00,-6.5629e-04
3.9501e+00,-7.4154e-04
4.2000e+00,-5.0166e-04
4.4497e+00,-2.7488e-04
4.7001e+00,-2.9418e-03
4.9503e+00,-1.5785e-03
5.2002e+00,-1.6441e-03
5.4501e+00,-1.7125e-03
5.6998e+00,-8.0661e-04
5.9501e+00,-1.5832e-03
6.1998e+00,-1.2156e-03
6.4503e+00,-9.9203e-04
6.6999e+00,-7.4402e-04
6.9499e+00,-2.1869e-04
7.2002e+00,1.1759e-03
7.4504e+00,1.0586e-03
7.6998e+00,1.1380e-03
7.9497e+00,1.2050e-03
