0.0000e+00,0.0000e+00
1.9882e-02,-6.5770e-04
3.9763e-02,-1.3165e-03
5.9645e-02,-1.9774e-03
7.9526e-02,-2.6415e-03
9.9408e-02,-3.3099e-03
1.1929e-01,-3.9835e-03
1.3917e-01,-4.6635e-03
1.5905e-01,-5.3509e-03
1.7893e-01,-6.0467e-03
1.9882e-01,-6.7519e-03
2.1870e-01,-7.4675e-03
2.3858e-01,-8.1945e-03
2.5846e-01,-8.9337e-03
2.7834e-01,-9.6861e-03
2.9822e-01,-1.0453e-02
3.4793e-01,-1.2436e-02
3.9763e-01,-1.4524e-02
4.4733e-01,-1.6724e-02
4.9704e-01,-1.9039e-02
5.4674e-01,-2.1464e-02
5.9645e-01,-2.3979e-02
6.4615e-01,-2.6549e-02
6.9585e-01,-2.9118e-02
7.4556e-01,-3.1605e-02
7.9526e-01,-3.3910e-02
8.4496e-01,-3.5917e-02
8.9467e-01,-3.7507e-02
9.4437e-01,-3.8572e-02
9.9408e-01,-3.9039e-02
1.0438e+00,-3.8879e-02
1.0935e+00,-3.8111e-02
1.1432e+00,-3.6807e-02
