0.0000e+00,0.0000e+00
1.0457e-01,-1.2222e-05
2.0914e-01,6.8352e-06
3.1370e-01,-2.1959e-04
4.1827e-01,-5.0608e-04
5.2284e-01,-1.0045e-03
6.2741e-01,-1.1471e-03
7.3197e-01,-1.4285e-03
8.3654e-01,-1.5744e-03
9.4111e-01,-1.8002e-03
1.0457e+00,-2.1156e-03
1.1502e+00,-2.5491e-03
1.2548e+00,-3.0580e-03
1.3594e+00,-3.7560e-03
1.4639e+00,-4.1249e-03
1.5685e+00,-4.1148e-03
1.6731e+00,-4.4607e-03
1.7776e+00,-3.8482e-03
1.8822e+00,-3.4169e-03
1.9868e+00,-2.7755e-03
2.0914e+00,-2.0057e-03
2.1959e+00,-1.6460e-03
2.3005e+00,-1.4441e-03
2.4051e+00,-1.2563e-03
