0.0000e+00,0.0000e+00
4.1827e-02,1.5679e-04
8.3654e-02,3.7385e-06
1.2548e-01,-1.4266e-04
1.6731e-01,-9.6896e-05
2.0914e-01,-1.3907e-04
2.5096e-01,-2.3930e-04
2.9279e-01,-2.2005e-04
3.3462e-01,3.7203e+15
3.7644e-01,-4.9463e-04
4.1827e-01,-6.0991e-04
4.6010e-01,-6.3500e-04
5.0192e-01,-7.6264e-04
5.4375e-01,-7.3567e-04
5.8558e-01,2.9497e-06
6.2741e-01,-8.9963e-04
7.3197e-01,-1.0342e-03
8.3654e-01,-1.2505e-03
9.4111e-01,-1.4475e-03
1.0457e+00,-2.0694e-03
1.1502e+00,-1.7805e-03
1.2548e+00,-1.9144e-03
1.3594e+00,-2.0749e-03
1.4639e+00,-2.4355e-03
1.5685e+00,-2.3055e-03
1.6731e+00,-2.3616e-03
1.7776e+00,-2.1923e-03
1.8822e+00,-2.4645e-03
1.9868e+00,-2.5524e-03
2.0914e+00,-2.5253e-03
2.1959e+00,-2.7319e-03
2.3005e+00,-2.7377e-03
2.4051e+00,-2.6322e-03
