0.0000e+00,0.0000e+00
4.1827e-02,2.2332e-04
8.3654e-02,-7.4655e-04
1.2548e-01,-7.4762e-04
1.6731e-01,-1.0096e-03
2.0914e-01,-1.4825e-03
2.5096e-01,-1.7490e-03
2.9279e-01,-2.0980e-03
3.3462e-01,-2.4834e-03
3.7644e-01,-2.8761e-03
4.1827e-01,-3.3092e-03
4.6010e-01,-4.4479e-03
5.0192e-01,-4.1889e-03
5.4375e-01,-3.9480e-03
5.8558e-01,-5.0731e-03
6.2741e-01,-5.1961e-03
7.3197e-01,-6.0702e-03
8.3654e-01,-6.2711e-03
9.4111e-01,-7.2749e-03
1.0457e+00,-8.1236e-03
1.1502e+00,-9.0016e-03
1.2548e+00,-8.8105e-03
1.3594e+00,-6.9984e-03
1.4639e+00,-9.0911e-03
1.5685e+00,-8.9296e-03
1.6731e+00,-8.6619e-03
1.7776e+00,-7.8873e-03
1.8822e+00,-7.6156e-03
1.9868e+00,-6.5952e-03
2.0914e+00,-6.4501e-03
2.1959e+00,-5.8640e-03
2.3005e+00,-5.3849e-03
2.4051e+00,-5.0446e-03
